time,ax,ay,az,atotal
1226.761,-0.04,0.03,0.02,0.05
1226.771,-0.02,0.02,0.02,0.03
1226.781,0.00,0.03,-0.03,0.04
1226.791,-0.01,0.01,-0.01,0.02
1226.800,-0.01,-0.02,0.02,0.03
1226.810,0.00,-0.01,0.03,0.03
1226.820,0.01,-0.01,-0.02,0.02
1226.830,-0.00,0.01,-0.01,0.02
1226.840,-0.02,0.00,0.01,0.02
1226.850,-0.03,-0.01,0.03,0.04
1226.860,-0.01,0.00,0.02,0.02
1226.870,0.03,0.02,0.01,0.03
1226.880,-0.00,0.03,-0.00,0.03
1226.890,-0.02,-0.00,0.02,0.03
1226.900,-0.00,-0.00,0.06,0.06
1226.910,-0.01,-0.00,0.02,0.02
1226.920,0.01,0.01,-0.01,0.02
1226.930,-0.01,0.01,0.00,0.01
1226.940,0.00,0.01,0.05,0.05
1226.950,-0.01,0.02,0.04,0.04
1226.960,-0.01,0.03,0.00,0.03
1226.970,-0.02,0.03,-0.01,0.04
1226.980,-0.01,-0.01,0.02,0.03
1226.990,-0.01,-0.02,0.03,0.04
1226.999,0.02,-0.01,0.02,0.03
1227.009,0.03,0.02,-0.04,0.05
1227.019,-0.01,0.00,-0.01,0.01
1227.029,-0.02,-0.01,0.02,0.03
1227.039,-0.02,0.01,0.01,0.02
1227.049,-0.03,0.03,-0.03,0.05
1227.059,-0.00,0.01,-0.01,0.02
1227.069,-0.03,0.01,0.01,0.03
1227.079,0.01,0.01,0.01,0.02
1227.089,-0.00,-0.00,0.01,0.01
1227.099,0.03,0.02,-0.03,0.05
1227.109,-0.01,-0.01,-0.01,0.02
1227.119,-0.05,-0.02,0.02,0.05
1227.129,-0.03,0.02,0.03,0.05
1227.139,-0.03,0.04,-0.01,0.05
1227.149,-0.03,0.02,-0.04,0.05
1227.159,-0.03,0.01,-0.01,0.03
1227.169,-0.01,-0.00,0.03,0.03
1227.179,0.01,-0.02,0.02,0.03
1227.188,0.01,0.02,0.00,0.02
1227.198,-0.03,0.02,0.01,0.04
1227.209,-0.02,-0.01,0.03,0.04
1227.218,-0.03,0.01,0.02,0.04
1227.229,0.01,0.03,-0.00,0.03
1227.238,0.02,0.03,-0.04,0.06
1227.248,0.00,-0.03,0.03,0.04
1227.258,0.01,-0.00,0.05,0.05
1227.268,0.00,0.01,0.03,0.03
1227.278,0.03,0.03,0.00,0.04
1227.288,0.01,0.01,-0.00,0.01
1227.298,0.00,-0.00,0.03,0.03
1227.308,0.02,-0.01,0.04,0.04
1227.318,0.02,0.02,0.02,0.03
1227.328,-0.01,0.04,-0.01,0.04
1227.338,-0.03,-0.01,0.02,0.03
1227.348,0.00,-0.01,0.03,0.04
1227.358,0.00,-0.01,0.04,0.04
1227.368,0.02,-0.00,-0.02,0.02
1227.377,0.01,-0.01,-0.02,0.03
1227.388,-0.01,-0.01,0.02,0.02
1227.397,-0.01,0.01,0.03,0.04
1227.407,-0.04,0.03,0.00,0.04
1227.417,-0.04,0.04,-0.03,0.06
1227.428,-0.06,0.02,0.02,0.07
1227.437,-0.04,0.01,0.04,0.05
1227.447,-0.03,-0.00,0.03,0.04
1227.457,0.02,0.03,-0.02,0.04
1227.467,0.04,0.04,-0.03,0.06
1227.477,0.03,-0.02,-0.02,0.04
1227.487,0.02,-0.00,0.03,0.03
1227.497,-0.01,0.01,0.01,0.01
1227.507,-0.00,0.02,-0.03,0.03
1227.517,-0.01,0.01,-0.02,0.03
1227.527,-0.00,0.01,-0.01,0.01
1227.537,-0.02,0.01,0.01,0.02
1227.547,-0.00,-0.00,-0.01,0.01
1227.557,0.00,0.02,-0.01,0.02
1227.567,-0.02,-0.02,0.03,0.04
1227.577,-0.03,-0.01,0.04,0.05
1227.586,-0.03,0.03,0.02,0.05
1227.596,-0.01,0.04,-0.01,0.04
1227.607,-0.03,0.01,-0.03,0.04
1227.616,-0.02,0.00,0.02,0.03
1227.626,0.01,0.01,0.04,0.04
1227.636,-0.00,0.00,-0.00,0.00
1227.646,0.02,0.01,-0.01,0.03
1227.656,0.01,0.00,0.03,0.04
1227.666,0.00,-0.02,0.05,0.05
1227.676,-0.01,-0.01,0.03,0.04
1227.686,0.01,0.02,-0.01,0.02
1227.696,-0.01,0.01,-0.01,0.02
1227.706,-0.01,-0.01,0.03,0.04
1227.716,-0.01,-0.01,0.04,0.04
1227.726,0.01,0.01,0.01,0.02
1227.736,0.01,0.02,-0.02,0.03
1227.746,-0.01,-0.03,0.01,0.03
1227.756,0.01,-0.01,0.03,0.03
1227.766,0.01,-0.00,0.02,0.02
1227.776,0.02,0.03,-0.03,0.05
1227.786,-0.00,0.01,-0.00,0.01
1227.795,-0.01,0.00,0.04,0.04
1227.806,-0.03,0.03,0.03,0.05
1227.815,-0.03,0.02,-0.01,0.04
1227.825,-0.02,0.03,-0.00,0.04
1227.835,-0.03,0.00,-0.00,0.03
1227.845,-0.01,-0.01,0.04,0.04
1227.855,-0.01,0.03,0.02,0.04
1227.865,-0.01,0.04,-0.02,0.04
1227.875,-0.02,0.03,-0.02,0.04
1227.885,-0.03,0.01,0.01,0.03
1227.895,-0.01,-0.01,0.02,0.03
1227.905,-0.00,0.01,0.01,0.01
1227.915,0.01,0.00,-0.00,0.01
1227.925,0.01,-0.02,0.01,0.03
1227.935,0.02,-0.02,0.02,0.04
1227.945,0.02,0.00,0.02,0.02
1227.955,0.01,0.02,-0.01,0.02
1227.965,-0.01,0.01,0.00,0.02
1227.974,-0.02,-0.01,0.04,0.05
1227.985,0.00,0.01,0.04,0.04
1227.994,-0.01,0.02,0.02,0.03
1228.005,0.01,0.02,-0.02,0.03
1228.014,0.02,-0.01,-0.01,0.02
1228.024,0.01,-0.01,0.05,0.05
1228.034,-0.01,-0.01,0.04,0.05
1228.044,0.00,0.02,0.01,0.02
1228.054,-0.03,0.04,-0.00,0.05
1228.064,-0.03,0.02,0.01,0.04
1228.074,0.01,0.00,0.02,0.02
1228.084,0.00,0.01,0.01,0.02
1228.094,0.01,0.00,-0.03,0.03
1228.104,0.00,0.00,0.02,0.02
1228.114,0.01,0.01,0.03,0.03
1228.124,0.01,-0.00,0.01,0.02
1228.134,0.02,0.01,-0.02,0.03
1228.144,0.02,0.03,-0.03,0.04
1228.154,-0.03,0.00,0.01,0.03
1228.164,-0.01,-0.01,0.03,0.04
1228.173,-0.02,0.02,0.00,0.03
1228.184,-0.02,0.03,-0.03,0.05
1228.193,-0.00,0.01,-0.01,0.02
1228.204,-0.02,-0.01,0.02,0.03
1228.213,-0.01,0.00,0.01,0.01
1228.223,-0.00,-0.00,-0.01,0.01
1228.233,-0.02,0.01,-0.03,0.04
1228.243,-0.04,0.01,0.02,0.04
1228.253,-0.05,0.00,0.01,0.05
1228.263,-0.03,0.03,0.00,0.04
1228.273,-0.02,0.03,-0.01,0.04
1228.283,-0.03,-0.01,-0.00,0.03
1228.293,-0.01,-0.03,0.03,0.04
1228.303,0.01,-0.01,0.03,0.03
1228.313,0.02,0.01,0.02,0.03
1228.323,-0.01,0.02,-0.02,0.03
1228.333,-0.02,-0.01,0.01,0.02
1228.343,0.02,-0.03,0.03,0.04
1228.353,0.01,-0.01,0.00,0.01
1228.363,0.03,0.01,-0.01,0.04
1228.373,0.03,-0.02,-0.00,0.03
1228.383,0.03,-0.01,0.02,0.03
1228.392,0.01,-0.00,0.02,0.03
1228.403,-0.01,0.00,-0.01,0.02
1228.412,-0.01,0.02,-0.02,0.03
1228.422,-0.04,-0.00,0.01,0.05
1228.432,-0.03,0.02,0.02,0.04
1228.442,-0.01,0.03,0.01,0.04
1228.452,0.01,0.06,-0.02,0.07
1228.462,-0.03,0.03,-0.03,0.05
1228.472,-0.03,-0.00,0.01,0.03
1228.482,0.01,0.02,0.03,0.04
1228.492,0.01,0.02,-0.01,0.02
1228.502,-0.02,0.04,0.00,0.04
1228.512,-0.04,0.01,0.03,0.05
1228.522,-0.04,0.02,0.04,0.06
1228.532,-0.03,0.02,0.04,0.05
1228.542,0.01,0.03,0.00,0.03
1228.552,0.00,-0.01,-0.02,0.03
1228.562,-0.00,-0.03,0.03,0.05
1228.571,0.02,-0.01,0.05,0.06
1228.582,-0.00,0.00,0.01,0.01
1228.591,-0.02,0.01,0.00,0.02
1228.602,-0.04,0.01,-0.00,0.04
1228.611,-0.01,0.00,0.02,0.02
1228.621,0.00,-0.01,0.03,0.03
1228.631,0.00,0.02,0.00,0.02
1228.641,-0.01,0.02,0.01,0.02
1228.651,-0.01,-0.00,0.02,0.03
1228.661,-0.01,-0.01,0.03,0.03
1228.671,0.01,0.00,0.00,0.01
1228.681,0.03,0.02,-0.02,0.04
1228.691,-0.01,-0.00,0.02,0.02
1228.701,-0.01,-0.00,0.04,0.04
1228.711,-0.02,0.03,0.02,0.05
1228.721,-0.02,0.04,-0.02,0.05
1228.731,-0.01,0.04,-0.03,0.05
1228.741,-0.00,-0.01,0.01,0.01
1228.751,-0.00,-0.00,0.03,0.03
1228.761,-0.00,0.00,0.02,0.02
1228.771,-0.01,0.02,-0.02,0.03
1228.781,-0.02,0.01,-0.01,0.03
1228.790,-0.01,-0.00,0.01,0.01
1228.800,-0.01,0.01,0.02,0.02
1228.810,0.00,0.02,-0.01,0.02
1228.820,-0.02,0.01,-0.03,0.03
1228.830,-0.03,-0.00,0.01,0.03
1228.840,-0.02,0.01,0.03,0.04
1228.850,-0.01,0.02,-0.02,0.02
1228.860,0.00,0.03,-0.04,0.05
1228.870,-0.01,-0.01,0.01,0.02
1228.880,-0.02,-0.02,0.03,0.04
1228.890,-0.03,0.01,0.03,0.04
1228.900,-0.00,0.04,-0.01,0.04
1228.910,0.02,0.04,-0.02,0.05
1228.920,-0.02,0.02,0.00,0.03
1228.930,0.02,-0.01,0.04,0.05
1228.940,0.01,0.01,0.04,0.04
1228.950,0.01,0.02,-0.01,0.03
1228.960,-0.01,0.01,-0.01,0.02
1228.970,0.01,0.01,0.04,0.04
1228.980,0.03,0.01,0.03,0.04
1228.989,0.03,0.01,-0.01,0.03
1229.000,0.02,0.03,-0.00,0.03
1229.009,-0.01,0.01,0.04,0.04
1229.020,-0.01,-0.00,0.04,0.04
1229.029,-0.01,0.02,0.02,0.03
1229.039,0.03,0.03,-0.01,0.04
1229.049,0.01,-0.01,0.01,0.02
1229.059,-0.01,-0.02,0.04,0.04
1229.069,0.00,-0.00,0.03,0.03
1229.079,-0.01,0.02,-0.01,0.02
1229.089,-0.00,0.02,-0.02,0.03
1229.099,-0.01,-0.00,0.00,0.01
1229.109,-0.01,-0.00,0.03,0.03
1229.119,-0.02,-0.00,0.00,0.02
1229.129,0.01,0.02,-0.02,0.03
1229.139,-0.01,0.03,-0.02,0.04
1229.149,-0.00,-0.02,0.02,0.02
1229.159,-0.01,0.02,0.03,0.04
1229.169,-0.02,0.03,0.00,0.04
1229.179,-0.03,0.04,-0.03,0.06
1229.188,-0.06,0.02,-0.01,0.06
1229.199,-0.03,-0.00,0.03,0.05
1229.208,-0.01,0.00,0.01,0.01
1229.219,0.04,0.01,-0.03,0.05
1229.228,0.04,0.01,-0.03,0.05
1229.238,0.01,-0.01,0.03,0.04
1229.248,-0.00,-0.02,0.03,0.04
1229.258,-0.01,0.02,0.01,0.02
1229.268,-0.02,0.04,-0.02,0.05
1229.278,-0.03,0.01,0.00,0.03
1229.288,-0.03,0.02,0.04,0.05
1229.298,-0.03,0.02,0.03,0.05
1229.308,0.01,0.02,-0.01,0.03
1229.318,-0.01,0.03,-0.01,0.03
1229.328,-0.02,0.01,0.02,0.04
1229.338,0.01,-0.01,0.04,0.04
1229.348,0.02,-0.01,0.02,0.03
1229.358,0.02,0.02,-0.01,0.03
1229.368,-0.02,0.00,0.01,0.02
1229.378,-0.02,-0.01,0.04,0.05
1229.387,-0.00,-0.01,0.03,0.03
1229.398,0.02,0.01,0.00,0.03
1229.407,0.01,0.00,-0.01,0.01
1229.417,0.01,-0.02,0.02,0.03
1229.427,0.02,-0.01,0.03,0.04
1229.437,0.01,-0.00,0.01,0.01
1229.447,0.02,0.02,-0.03,0.04
1229.457,-0.00,0.01,-0.00,0.01
1229.467,-0.01,-0.00,0.03,0.03
1229.477,-0.00,-0.00,0.03,0.03
1229.487,0.01,0.03,0.00,0.03
1229.497,0.01,0.04,-0.03,0.05
1229.507,0.00,-0.00,-0.01,0.01
1229.517,0.01,0.01,0.01,0.02
1229.527,0.00,0.02,-0.00,0.02
1229.537,-0.00,0.04,-0.03,0.05
1229.547,-0.04,0.02,-0.01,0.04
1229.557,-0.05,0.01,0.02,0.06
1229.567,-0.04,0.04,0.02,0.06
1229.577,-0.04,0.03,-0.01,0.05
1229.587,-0.01,0.02,-0.01,0.03
1229.597,-0.01,-0.02,0.01,0.02
1229.606,0.00,-0.01,0.02,0.03
1229.616,-0.01,0.01,0.02,0.03
1229.626,0.00,0.03,-0.03,0.04
1229.636,-0.00,-0.00,-0.04,0.04
1229.646,-0.01,-0.00,0.02,0.02
1229.656,-0.02,0.01,0.05,0.06
1229.666,-0.03,0.02,0.00,0.03
1229.676,-0.01,0.01,-0.03,0.03
1229.686,-0.01,0.00,0.02,0.02
1229.696,0.01,0.00,0.02,0.02
1229.706,0.02,-0.01,0.01,0.02
1229.716,0.04,0.01,-0.00,0.04
1229.726,0.01,0.01,0.00,0.01
1229.736,-0.03,-0.01,0.04,0.05
1229.746,-0.01,0.00,0.03,0.03
1229.756,0.02,0.03,-0.00,0.04
1229.765,0.01,0.04,-0.02,0.05
1229.776,-0.00,0.00,0.02,0.02
1229.785,-0.00,0.01,0.04,0.04
1229.795,-0.00,0.00,0.03,0.03
1229.805,0.02,0.02,-0.02,0.03
1229.816,-0.00,0.01,0.01,0.02
1229.825,0.01,0.01,0.03,0.03
1229.835,-0.00,0.01,0.01,0.02
1229.845,-0.01,0.03,0.01,0.04
1229.855,0.01,0.03,-0.01,0.03
1229.865,-0.02,-0.01,0.01,0.03
1229.875,-0.03,-0.01,0.02,0.04
1229.885,-0.00,0.01,0.01,0.02
1229.895,0.02,0.00,-0.03,0.03
1229.905,-0.00,0.00,-0.01,0.01
1229.915,-0.02,-0.01,0.01,0.03
1229.925,-0.02,0.00,0.02,0.02
1229.935,-0.05,0.02,-0.00,0.06
1229.945,-0.01,0.02,-0.02,0.03
1229.955,-0.03,0.01,0.00,0.03
1229.965,-0.02,-0.00,0.02,0.03
1229.975,-0.01,0.01,0.03,0.03
1229.985,0.02,0.02,-0.03,0.04
1229.994,-0.01,0.01,-0.01,0.02
1230.004,-0.02,-0.01,0.03,0.04
1230.015,-0.02,0.02,0.05,0.06
1230.024,-0.00,0.02,0.01,0.02
1230.034,-0.01,0.03,-0.04,0.05
1230.044,-0.00,0.01,-0.01,0.02
1230.054,0.04,-0.03,0.01,0.05
1230.064,0.04,-0.03,0.01,0.05
1230.074,0.04,-0.01,0.00,0.04
1230.084,0.02,0.01,-0.01,0.02
1230.094,-0.01,-0.01,0.01,0.02
1230.104,-0.02,0.00,0.03,0.04
1230.114,-0.03,0.02,0.03,0.05
1230.124,-0.01,0.03,-0.01,0.04
1230.134,-0.02,0.01,0.01,0.03
1230.144,-0.04,0.00,0.04,0.05
1230.154,-0.03,0.04,0.04,0.06
1230.164,-0.03,0.03,-0.01,0.05
1230.174,-0.01,0.02,-0.03,0.04
1230.184,-0.01,-0.01,0.00,0.01
1230.194,0.00,0.00,0.04,0.04
1230.203,-0.03,0.01,0.02,0.04
1230.214,-0.01,0.03,-0.02,0.04
1230.223,-0.03,0.00,-0.03,0.04
1230.233,-0.02,-0.03,0.01,0.04
1230.243,0.01,-0.03,0.02,0.04
1230.253,0.01,-0.02,0.01,0.03
1230.263,0.02,-0.01,-0.01,0.02
1230.273,-0.00,-0.02,0.03,0.03
1230.283,-0.01,0.01,0.02,0.02
1230.293,-0.01,0.00,0.00,0.01
1230.303,0.03,0.02,-0.02,0.04
1230.313,-0.01,0.02,0.01,0.03
1230.323,-0.01,0.00,0.03,0.03
1230.333,-0.01,-0.00,0.02,0.02
1230.343,0.01,0.02,-0.00,0.02
1230.353,0.01,0.04,-0.03,0.05
1230.363,-0.01,-0.00,0.01,0.02
1230.373,-0.01,0.00,0.04,0.04
1230.383,-0.04,0.03,0.04,0.07
1230.392,-0.04,0.04,-0.01,0.06
1230.402,-0.05,0.03,-0.01,0.06
1230.413,-0.05,0.01,0.02,0.05
1230.422,0.00,0.00,0.01,0.01
1230.432,0.03,0.01,-0.01,0.04
1230.442,0.05,0.01,-0.02,0.05
1230.452,0.00,-0.04,0.01,0.04
1230.462,-0.01,-0.02,0.03,0.04
1230.472,-0.02,0.01,0.03,0.04
1230.482,-0.01,0.04,-0.02,0.05
1230.492,-0.01,0.01,-0.03,0.03
1230.502,-0.02,-0.01,0.02,0.03
1230.512,0.00,0.01,0.03,0.04
1230.522,-0.01,0.01,-0.01,0.01
1230.532,0.00,0.03,-0.02,0.03
1230.542,0.02,-0.00,0.01,0.02
1230.552,0.01,-0.01,0.02,0.02
1230.562,-0.00,0.01,0.01,0.02
1230.572,-0.01,0.02,-0.00,0.03
1230.581,-0.01,0.03,-0.02,0.04
1230.591,-0.02,0.00,0.02,0.02
1230.601,-0.01,0.01,0.01,0.02
1230.611,0.01,0.01,0.02,0.03
1230.621,0.00,0.02,-0.01,0.02
1230.631,-0.02,-0.01,0.00,0.02
1230.641,-0.01,-0.01,0.02,0.03
1230.651,-0.01,0.01,0.01,0.02
1230.661,0.01,0.02,-0.02,0.03
1230.671,0.00,0.02,-0.02,0.03
1230.681,-0.02,-0.01,0.02,0.03
1230.691,-0.03,0.00,0.02,0.03
1230.701,-0.02,0.01,0.01,0.02
1230.711,0.01,0.02,-0.02,0.03
1230.721,-0.01,-0.02,-0.00,0.02
1230.731,0.01,-0.02,0.02,0.03
1230.741,0.02,-0.00,0.02,0.03
1230.751,0.00,0.01,-0.02,0.02
1230.761,-0.02,0.03,-0.03,0.05
1230.771,-0.03,0.01,-0.01,0.04
1230.780,-0.04,0.01,0.03,0.05
1230.791,-0.02,0.01,0.02,0.03
1230.800,0.01,0.03,-0.02,0.04
1230.810,-0.01,0.01,-0.00,0.01
1230.820,-0.04,0.00,0.04,0.05
1230.830,-0.00,0.01,0.05,0.05
1230.840,-0.01,0.02,0.00,0.02
1230.850,-0.00,0.02,0.01,0.02
1230.860,-0.00,0.00,0.02,0.02
1230.870,0.02,0.00,0.05,0.05
1230.880,0.02,0.01,0.01,0.02
1230.890,0.03,0.01,-0.03,0.04
1230.900,0.03,-0.01,0.00,0.04
1230.910,0.03,-0.04,0.03,0.06
1230.920,-0.00,-0.01,0.04,0.04
1230.930,-0.00,0.03,0.00,0.03
1230.940,-0.02,0.04,-0.02,0.05
1230.950,-0.05,0.02,-0.00,0.05
1230.959,-0.02,0.02,0.03,0.04
1230.970,-0.02,0.00,0.01,0.02
1230.979,-0.00,0.02,-0.02,0.03
1230.989,-0.01,0.02,-0.01,0.02
1230.999,-0.03,0.00,0.04,0.05
1231.009,-0.02,-0.00,0.02,0.03
1231.019,-0.00,0.00,-0.03,0.03
1231.029,0.00,0.02,-0.00,0.02
1231.039,-0.00,-0.01,0.02,0.03
1231.049,-0.00,-0.01,0.02,0.03
1231.059,-0.02,0.00,0.02,0.03
1231.069,0.02,0.03,-0.04,0.05
1231.079,0.01,-0.01,-0.02,0.02
1231.089,0.00,-0.02,0.02,0.03
1231.099,-0.01,-0.01,0.02,0.02
1231.109,-0.03,0.01,-0.01,0.03
1231.119,-0.02,0.03,-0.02,0.04
1231.129,-0.01,0.03,-0.00,0.03
1231.139,-0.01,0.03,0.02,0.04
1231.149,-0.00,-0.00,0.01,0.01
1231.159,0.01,0.02,-0.02,0.03
1231.169,-0.01,0.01,0.01,0.02
1231.178,-0.01,-0.01,0.02,0.03
1231.188,-0.00,-0.00,0.04,0.04
1231.198,-0.02,0.03,0.01,0.04
1231.208,-0.00,0.03,-0.03,0.04
1231.218,-0.03,0.01,0.02,0.04
1231.228,-0.05,0.00,0.06,0.07
1231.238,-0.05,0.01,0.02,0.05
1231.248,0.00,0.02,-0.02,0.03
1231.258,0.01,0.01,-0.00,0.01
1231.268,0.02,-0.02,0.02,0.04
1231.278,0.01,-0.03,0.03,0.05
1231.288,0.00,-0.02,0.02,0.03
1231.298,0.01,0.02,-0.02,0.03
1231.308,-0.03,0.00,0.01,0.03
1231.318,-0.02,-0.01,0.02,0.03
1231.328,-0.02,0.01,0.04,0.04
1231.338,-0.00,0.03,0.00,0.03
1231.348,-0.00,0.01,-0.02,0.02
1231.358,-0.04,-0.01,0.02,0.04
1231.368,-0.01,-0.01,0.04,0.04
1231.377,-0.01,0.00,0.01,0.02
1231.388,0.01,0.02,-0.03,0.04
1231.397,-0.01,0.01,-0.00,0.02
1231.407,-0.03,-0.01,0.03,0.04
1231.417,-0.04,0.01,0.04,0.05
1231.427,-0.03,0.04,0.00,0.05
1231.437,-0.01,0.03,-0.02,0.04
1231.447,-0.01,0.00,0.02,0.02
1231.457,0.02,0.02,0.03,0.04
1231.467,0.00,0.01,0.02,0.02
1231.477,0.01,0.02,-0.02,0.03
1231.487,-0.00,0.02,-0.01,0.03
1231.497,-0.02,-0.01,0.02,0.03
1231.507,-0.01,-0.00,0.03,0.03
1231.517,0.00,0.01,0.00,0.01
1231.527,0.00,0.03,-0.01,0.03
1231.537,-0.02,0.00,0.02,0.03
1231.547,-0.01,-0.02,0.01,0.03
1231.557,-0.02,0.00,0.03,0.03
1231.567,0.01,0.01,-0.02,0.02
1231.577,-0.00,0.01,-0.02,0.02
1231.587,-0.02,-0.00,0.03,0.04
1231.597,-0.02,0.01,0.03,0.04
1231.606,-0.01,0.04,-0.00,0.04
1231.616,-0.01,0.04,-0.02,0.05
1231.626,-0.05,-0.00,0.00,0.05
1231.636,-0.03,-0.01,0.03,0.05
1231.646,-0.02,0.01,0.04,0.05
1231.656,-0.01,0.04,-0.01,0.04
1231.666,-0.00,0.01,-0.03,0.04
1231.676,0.01,-0.00,0.01,0.02
1231.686,0.03,-0.02,0.02,0.04
1231.696,0.01,-0.01,0.03,0.04
1231.706,0.01,0.01,-0.02,0.03
1231.716,-0.01,0.01,-0.02,0.02
1231.726,-0.01,-0.00,0.02,0.02
1231.736,0.01,-0.02,0.00,0.02
1231.746,0.00,0.01,-0.02,0.02
1231.756,-0.00,0.01,-0.02,0.02
1231.766,-0.04,-0.02,0.01,0.05
1231.776,-0.02,0.00,0.04,0.04
1231.786,-0.04,0.03,0.01,0.05
1231.795,-0.01,0.06,-0.04,0.07
1231.806,-0.03,0.03,-0.02,0.05
1231.815,-0.02,-0.01,0.03,0.03
1231.825,-0.02,0.01,0.04,0.04
1231.835,-0.02,0.02,0.01,0.03
1231.845,-0.03,0.04,-0.00,0.05
1231.855,-0.03,0.01,0.01,0.03
1231.865,-0.00,0.01,0.02,0.02
1231.875,0.01,-0.00,0.01,0.02
1231.885,0.03,0.02,-0.00,0.03
1231.895,-0.01,-0.00,-0.01,0.01
1231.905,-0.03,-0.03,0.03,0.05
1231.915,-0.02,0.01,0.04,0.05
1231.925,-0.00,0.02,-0.01,0.03
1231.935,0.01,0.02,-0.03,0.04
1231.945,0.01,-0.00,0.01,0.01
1231.955,0.00,-0.01,0.03,0.03
1231.965,-0.01,-0.01,0.03,0.03
1231.974,-0.00,0.03,-0.01,0.04
1231.985,-0.01,0.03,-0.02,0.04
1231.994,-0.02,0.01,-0.00,0.02
1232.004,-0.01,0.00,0.03,0.03
1232.014,0.02,0.01,0.01,0.02
1232.024,-0.01,0.02,-0.03,0.03
1232.034,-0.05,-0.02,-0.00,0.05
1232.044,-0.01,0.01,0.03,0.03
1232.054,-0.02,0.01,0.01,0.02
1232.064,-0.01,0.03,-0.01,0.03
1232.074,-0.01,0.01,-0.01,0.02
1232.084,-0.01,0.00,0.02,0.03
1232.094,-0.02,-0.00,0.03,0.03
1232.104,-0.02,0.00,0.00,0.02
1232.114,0.01,0.02,-0.01,0.02
1232.124,0.00,0.00,0.01,0.02
1232.134,-0.01,-0.01,0.03,0.03
1232.144,-0.02,0.01,0.03,0.04
1232.154,0.01,0.03,-0.01,0.03
1232.164,0.01,0.02,-0.03,0.04
1232.173,-0.03,0.00,0.02,0.03
1232.184,-0.01,-0.00,0.04,0.04
1232.193,-0.01,0.02,0.03,0.04
1232.203,0.01,0.03,-0.02,0.04
1232.213,-0.02,0.00,-0.02,0.03
1232.223,-0.02,-0.02,0.03,0.04
1232.233,-0.02,0.02,0.03,0.04
1232.243,0.00,0.03,-0.00,0.03
1232.253,-0.02,0.03,-0.02,0.04
1232.263,-0.03,0.00,0.01,0.03
1232.273,-0.01,0.01,0.02,0.02
1232.283,-0.01,0.01,0.02,0.03
1232.293,0.01,0.01,-0.03,0.03
1232.303,-0.01,-0.00,0.01,0.01
1232.313,-0.00,0.00,0.04,0.04
1232.323,-0.00,-0.00,0.02,0.02
1232.333,-0.01,0.03,-0.02,0.04
1232.343,-0.02,0.02,-0.01,0.03
1232.353,-0.02,-0.01,0.01,0.03
1232.363,-0.02,-0.01,0.01,0.03
1232.372,-0.02,0.01,0.01,0.02
1232.383,-0.01,0.03,-0.02,0.04
1232.392,-0.02,0.00,-0.01,0.03
1232.402,-0.02,-0.02,0.02,0.03
1232.412,0.01,-0.01,0.02,0.02
1232.422,-0.00,0.00,0.01,0.01
1232.432,-0.00,0.01,0.00,0.02
1232.442,-0.05,0.02,0.02,0.06
1232.452,-0.04,0.02,0.03,0.05
1232.462,-0.02,0.02,0.02,0.04
1232.472,0.01,0.02,-0.02,0.03
1232.482,0.00,0.02,0.01,0.02
1232.492,-0.00,-0.03,0.03,0.04
1232.502,0.02,-0.02,0.03,0.04
1232.512,0.03,0.03,0.01,0.04
1232.522,0.02,0.03,-0.04,0.06
1232.532,0.00,0.00,0.01,0.01
1232.542,0.00,-0.00,0.04,0.04
1232.551,0.01,0.01,0.01,0.02
1232.562,0.01,0.03,-0.02,0.04
1232.571,-0.02,0.01,-0.01,0.02
1232.581,-0.04,0.01,0.01,0.05
1232.591,-0.01,0.03,0.02,0.04
1232.601,0.01,0.02,-0.01,0.03
1232.611,-0.01,0.03,-0.02,0.04
1232.621,-0.04,0.02,0.02,0.04
1232.631,-0.02,0.01,0.03,0.04
1232.641,-0.04,0.04,0.01,0.05
1232.651,0.01,0.04,-0.02,0.05
1232.661,-0.01,0.02,-0.00,0.02
1232.671,-0.02,-0.01,0.04,0.05
1232.681,-0.02,-0.02,0.05,0.06
1232.691,-0.02,0.01,0.01,0.03
1232.701,-0.01,0.03,-0.01,0.03
1232.711,-0.00,0.00,-0.01,0.01
1232.721,-0.02,-0.02,0.01,0.03
1232.731,-0.01,-0.01,0.04,0.04
1232.741,-0.02,0.01,-0.01,0.02
1232.751,-0.03,0.02,-0.03,0.05
1232.761,-0.02,0.02,0.01,0.03
1232.771,0.01,0.02,0.03,0.04
1232.781,0.02,0.02,0.01,0.03
1232.790,0.02,0.01,-0.01,0.03
1232.800,0.00,0.02,0.02,0.03
1232.810,-0.02,0.01,0.05,0.06
1232.820,-0.05,0.03,0.01,0.06
1232.830,-0.00,0.05,0.01,0.05
1232.840,-0.01,0.03,-0.01,0.04
1232.850,-0.02,-0.01,0.02,0.02
1232.860,-0.03,-0.00,0.04,0.05
1232.870,0.00,-0.01,0.02,0.02
1232.880,-0.00,0.02,-0.02,0.03
1232.890,-0.02,-0.01,0.00,0.02
1232.900,-0.00,0.01,0.05,0.05
1232.910,-0.01,0.02,0.04,0.05
1232.920,-0.03,0.02,0.01,0.04
1232.930,-0.01,0.02,-0.02,0.03
1232.940,-0.02,0.00,0.02,0.03
1232.950,0.01,0.00,0.04,0.04
1232.960,0.02,-0.01,0.02,0.03
1232.970,0.01,0.02,-0.03,0.03
1232.979,-0.02,0.01,-0.02,0.03
