time,ax,ay,az,atotal
135.314,0.51,0.02,0.25,0.57
135.324,0.31,-0.00,0.50,0.59
135.334,0.33,0.06,0.43,0.54
135.344,0.24,0.17,0.34,0.45
135.354,0.25,0.20,0.20,0.38
135.364,0.25,0.17,0.11,0.32
135.374,0.26,0.14,-0.04,0.30
135.384,0.29,0.17,-0.10,0.35
135.394,0.19,0.16,-0.04,0.25
135.404,0.14,0.11,0.08,0.19
135.414,0.07,0.13,0.08,0.17
135.423,0.04,0.14,0.05,0.16
135.434,0.05,0.12,0.04,0.14
135.443,0.05,0.12,0.01,0.13
135.453,-0.07,0.05,0.07,0.11
135.463,-0.10,0.03,0.11,0.15
135.473,-0.11,0.09,0.08,0.16
135.483,-0.14,0.15,0.09,0.22
135.493,-0.13,0.19,0.00,0.23
135.503,-0.15,0.14,0.11,0.24
135.513,-0.16,0.01,0.19,0.25
135.523,-0.19,-0.04,0.24,0.31
135.533,-0.28,-0.13,0.32,0.44
135.543,-0.33,-0.15,0.33,0.49
135.553,-0.25,-0.08,0.13,0.29
135.563,-0.14,-0.03,-0.10,0.18
135.573,-0.02,0.01,-0.27,0.27
135.583,0.00,-0.07,-0.25,0.26
135.593,0.05,-0.02,-0.30,0.30
135.603,-0.01,0.05,-0.14,0.15
135.613,0.01,0.06,0.10,0.12
135.623,-0.03,0.06,0.17,0.18
135.633,-0.01,0.08,0.13,0.15
135.643,0.02,0.19,-0.08,0.20
135.652,0.05,0.25,-0.19,0.32
135.662,0.14,0.15,-0.42,0.46
135.672,0.21,0.07,-0.59,0.63
135.682,0.30,0.16,-0.74,0.82
135.692,0.18,0.18,-0.58,0.63
135.702,0.14,0.18,-0.34,0.41
135.712,0.04,0.15,-0.10,0.19
135.722,0.01,0.14,-0.14,0.19
135.732,-0.04,0.08,-0.21,0.23
135.742,-0.02,-0.00,-0.08,0.08
135.752,0.02,0.00,-0.03,0.04
135.762,0.14,0.05,-0.03,0.15
135.772,0.24,0.13,-0.18,0.33
135.781,0.27,0.06,-0.13,0.31
135.792,0.36,-0.04,-0.07,0.37
135.802,0.36,-0.15,0.03,0.39
135.812,0.31,-0.20,0.23,0.43
135.822,0.26,-0.18,0.54,0.63
135.832,0.19,-0.22,0.85,0.89
135.841,0.18,-0.21,0.95,0.99
135.851,0.22,-0.24,0.85,0.91
135.861,0.36,-0.18,0.50,0.64
135.871,0.47,-0.06,0.30,0.56
135.881,0.56,0.01,0.14,0.58
135.891,0.56,0.12,0.15,0.59
135.901,0.55,0.31,0.12,0.64
135.911,0.61,0.59,-0.11,0.86
135.921,0.68,0.86,-0.53,1.22
135.931,0.69,1.01,-0.88,1.51
135.941,0.59,1.00,-1.03,1.55
135.951,0.29,0.80,-0.77,1.15
135.961,0.15,0.62,-0.20,0.67
135.971,0.01,0.59,0.25,0.64
135.981,-0.19,0.46,0.60,0.78
135.991,-0.49,0.33,0.79,0.98
136.001,-0.72,0.30,0.64,1.01
136.011,-0.77,0.31,0.24,0.86
136.020,-0.71,0.34,-0.07,0.79
136.031,-0.57,0.28,-0.51,0.81
136.040,-0.40,0.23,-0.68,0.82
136.050,-0.31,0.33,-0.48,0.66
136.060,-0.28,0.51,-0.16,0.60
136.070,-0.33,0.54,0.10,0.64
136.080,-0.43,0.51,0.14,0.68
136.090,-0.46,0.37,0.07,0.59
136.100,-0.47,0.30,-0.09,0.57
136.110,-0.50,0.27,-0.11,0.58
136.120,-0.47,0.24,-0.14,0.55
136.130,-0.39,0.23,-0.22,0.50
136.140,-0.36,0.23,-0.27,0.51
136.150,-0.27,0.27,-0.22,0.45
136.160,-0.25,0.23,-0.07,0.34
136.170,-0.19,0.14,0.02,0.24
136.180,-0.13,0.06,-0.00,0.14
136.190,-0.08,0.06,-0.02,0.10
136.200,0.02,0.11,-0.10,0.15
136.210,0.17,0.17,-0.29,0.38
136.219,0.30,0.18,-0.46,0.58
136.229,0.42,0.18,-0.50,0.68
136.239,0.49,0.13,-0.30,0.59
136.249,0.50,0.11,-0.12,0.52
136.259,0.48,0.11,0.12,0.51
136.269,0.44,0.10,0.27,0.53
136.279,0.41,0.04,0.30,0.51
136.289,0.38,0.02,0.29,0.48
136.299,0.37,0.02,0.23,0.44
136.309,0.32,0.05,0.28,0.43
136.319,0.32,0.08,0.31,0.45
136.329,0.30,0.14,0.31,0.45
136.339,0.26,0.20,0.46,0.56
136.349,0.22,0.23,0.57,0.65
136.359,0.19,0.28,0.64,0.72
136.369,0.10,0.31,0.64,0.72
136.379,0.09,0.35,0.56,0.67
136.389,0.06,0.37,0.48,0.60
136.399,0.00,0.38,0.52,0.64
136.409,-0.03,0.38,0.61,0.72
136.418,-0.08,0.34,0.65,0.74
136.429,-0.11,0.32,0.64,0.72
136.438,-0.17,0.24,0.69,0.75
136.448,-0.21,0.19,0.70,0.76
136.458,-0.29,0.17,0.69,0.77
136.468,-0.33,0.21,0.67,0.77
136.478,-0.33,0.24,0.58,0.71
136.488,-0.33,0.26,0.60,0.73
136.498,-0.32,0.27,0.58,0.72
136.508,-0.30,0.28,0.47,0.62
136.518,-0.28,0.29,0.39,0.56
136.528,-0.27,0.28,0.33,0.51
136.538,-0.28,0.26,0.25,0.45
136.548,-0.32,0.20,0.13,0.39
136.558,-0.30,0.19,-0.02,0.35
136.568,-0.29,0.21,-0.08,0.36
136.578,-0.26,0.21,-0.05,0.34
136.588,-0.27,0.17,-0.02,0.32
136.597,-0.24,0.16,-0.06,0.30
136.608,-0.21,0.19,-0.07,0.29
136.617,-0.18,0.19,-0.12,0.29
136.628,-0.09,0.19,-0.17,0.27
136.637,-0.07,0.18,-0.17,0.26
136.648,-0.02,0.17,-0.22,0.28
136.657,0.01,0.24,-0.20,0.32
136.667,-0.01,0.23,-0.12,0.26
136.677,0.01,0.24,-0.10,0.27
136.687,0.02,0.30,-0.07,0.31
136.697,0.06,0.33,-0.09,0.35
136.707,0.07,0.34,-0.07,0.35
136.717,0.08,0.38,-0.15,0.41
136.727,0.08,0.43,-0.12,0.45
136.737,0.08,0.47,-0.07,0.49
136.747,0.09,0.53,-0.08,0.55
136.757,0.07,0.56,-0.04,0.57
136.767,0.06,0.56,0.01,0.56
136.776,0.02,0.56,0.08,0.56
136.787,-0.02,0.52,0.11,0.53
136.796,-0.08,0.45,0.19,0.49
136.807,-0.12,0.41,0.23,0.48
136.816,-0.12,0.43,0.15,0.47
136.826,-0.14,0.41,0.19,0.47
136.836,-0.14,0.33,0.27,0.45
136.846,-0.16,0.27,0.30,0.44
136.856,-0.20,0.25,0.30,0.44
136.866,-0.15,0.28,0.31,0.44
136.876,-0.15,0.26,0.28,0.41
136.886,-0.09,0.24,0.22,0.34
136.896,-0.09,0.20,0.19,0.29
136.906,-0.01,0.28,0.11,0.30
136.916,-0.04,0.32,0.10,0.34
136.926,-0.01,0.38,0.11,0.40
136.936,-0.05,0.43,0.07,0.44
136.946,-0.03,0.47,-0.06,0.47
136.956,0.00,0.51,-0.21,0.55
136.966,-0.00,0.55,-0.29,0.63
136.975,-0.02,0.58,-0.37,0.69
136.986,-0.02,0.56,-0.42,0.70
136.995,-0.02,0.54,-0.47,0.72
137.006,-0.02,0.52,-0.39,0.65
137.015,-0.02,0.48,-0.29,0.56
137.025,-0.05,0.46,-0.25,0.53
137.035,-0.10,0.40,-0.31,0.52
137.045,-0.12,0.30,-0.28,0.43
137.055,-0.10,0.25,-0.29,0.39
137.065,-0.08,0.19,-0.28,0.35
137.075,-0.12,0.13,-0.20,0.27
137.085,-0.15,0.08,-0.09,0.20
137.095,-0.18,0.05,-0.07,0.20
137.105,-0.20,0.06,-0.11,0.23
137.115,-0.20,0.04,-0.16,0.26
137.125,-0.22,0.00,-0.21,0.31
137.135,-0.22,-0.07,-0.16,0.28
137.145,-0.23,-0.07,-0.17,0.29
137.154,-0.26,-0.05,-0.10,0.28
137.165,-0.31,-0.08,0.04,0.32
137.175,-0.34,-0.12,0.08,0.37
137.185,-0.35,-0.18,0.11,0.41
137.195,-0.36,-0.14,0.12,0.40
137.204,-0.36,-0.11,0.06,0.38
137.214,-0.35,-0.10,0.03,0.36
137.224,-0.33,-0.11,0.08,0.35
137.234,-0.29,-0.11,0.14,0.34
137.244,-0.27,-0.09,0.19,0.34
137.254,-0.24,-0.13,0.29,0.40
137.264,-0.24,-0.16,0.35,0.45
137.274,-0.21,-0.22,0.34,0.45
137.284,-0.17,-0.25,0.18,0.35
137.294,-0.15,-0.27,0.08,0.32
137.304,-0.08,-0.29,-0.01,0.30
137.314,-0.02,-0.33,-0.09,0.35
137.324,0.01,-0.36,-0.11,0.37
137.334,0.03,-0.37,-0.05,0.37
137.344,0.01,-0.39,-0.04,0.39
137.353,-0.01,-0.41,-0.05,0.41
137.364,0.02,-0.38,-0.07,0.39
137.373,-0.00,-0.44,-0.07,0.44
137.383,0.03,-0.42,-0.09,0.43
137.393,0.02,-0.40,-0.22,0.46
137.403,-0.01,-0.41,-0.27,0.49
137.413,0.00,-0.35,-0.31,0.47
137.423,-0.04,-0.29,-0.30,0.42
137.433,-0.06,-0.21,-0.34,0.40
137.443,-0.11,-0.18,-0.34,0.40
137.453,-0.14,-0.14,-0.40,0.45
137.463,-0.19,-0.14,-0.36,0.43
137.473,-0.24,-0.17,-0.22,0.37
137.483,-0.25,-0.21,-0.15,0.36
137.493,-0.29,-0.23,-0.05,0.37
137.503,-0.33,-0.26,0.03,0.42
137.513,-0.37,-0.31,0.12,0.50
137.523,-0.40,-0.41,0.08,0.58
137.533,-0.43,-0.44,0.09,0.62
137.543,-0.40,-0.46,0.14,0.63
137.552,-0.39,-0.50,0.13,0.65
137.563,-0.33,-0.42,0.06,0.53
137.572,-0.26,-0.27,-0.15,0.40
137.583,-0.22,-0.25,-0.22,0.40
137.592,-0.15,-0.27,-0.28,0.41
137.602,-0.13,-0.25,-0.33,0.43
137.612,-0.14,-0.31,-0.24,0.42
137.622,-0.17,-0.37,-0.21,0.46
137.632,-0.21,-0.41,-0.11,0.48
137.642,-0.23,-0.44,-0.06,0.50
137.652,-0.25,-0.47,0.02,0.53
137.662,-0.25,-0.50,0.11,0.57
137.672,-0.23,-0.52,0.23,0.61
137.682,-0.14,-0.43,0.04,0.45
137.692,-0.07,-0.37,-0.09,0.39
137.702,-0.01,-0.37,-0.03,0.37
137.712,0.08,-0.33,-0.05,0.35
137.722,0.15,-0.27,-0.20,0.37
137.732,0.21,-0.21,-0.34,0.45
137.742,0.23,-0.21,-0.32,0.44
137.752,0.21,-0.25,-0.18,0.38
137.762,0.15,-0.30,-0.10,0.35
137.771,0.08,-0.32,-0.01,0.33
137.781,0.02,-0.28,0.13,0.31
137.791,0.03,-0.24,0.16,0.29
137.801,0.08,-0.23,-0.05,0.24
137.811,0.11,-0.19,-0.34,0.40
137.821,0.18,-0.14,-0.49,0.54
137.831,0.22,-0.11,-0.58,0.63
137.841,0.22,-0.14,-0.64,0.69
137.851,0.17,-0.17,-0.47,0.53
137.861,0.11,-0.16,-0.38,0.43
137.871,-0.05,-0.21,-0.33,0.39
137.881,-0.20,-0.32,-0.21,0.43
137.891,-0.30,-0.40,-0.03,0.51
137.901,-0.43,-0.48,0.12,0.66
137.911,-0.53,-0.45,0.16,0.71
137.921,-0.49,-0.37,0.08,0.62
137.931,-0.42,-0.28,-0.19,0.54
137.941,-0.35,-0.29,-0.25,0.52
137.950,-0.29,-0.32,-0.20,0.48
137.961,-0.25,-0.23,-0.27,0.44
137.970,-0.28,-0.18,-0.22,0.40
137.981,-0.29,-0.17,-0.15,0.37
137.990,-0.34,-0.21,-0.19,0.44
138.000,-0.40,-0.29,-0.25,0.55
138.010,-0.38,-0.34,-0.15,0.54
138.020,-0.41,-0.38,-0.10,0.57
138.030,-0.45,-0.42,-0.09,0.62
138.040,-0.41,-0.44,-0.01,0.60
138.050,-0.38,-0.44,-0.01,0.58
138.060,-0.34,-0.47,-0.01,0.58
138.070,-0.25,-0.53,0.03,0.58
138.080,-0.18,-0.56,0.00,0.59
138.090,-0.13,-0.55,-0.07,0.57
138.100,-0.07,-0.54,-0.10,0.55
138.110,0.05,-0.49,-0.11,0.51
138.120,0.08,-0.50,-0.03,0.51
138.130,0.07,-0.60,0.04,0.61
138.140,0.18,-0.48,-0.20,0.55
138.149,0.19,-0.41,-0.42,0.62
138.160,0.28,-0.38,-0.47,0.66
138.169,0.31,-0.38,-0.32,0.59
138.179,0.30,-0.34,-0.31,0.55
138.189,0.26,-0.19,-0.37,0.49
138.199,0.20,-0.06,-0.44,0.49
138.209,0.20,0.06,-0.56,0.59
138.219,0.19,0.02,-0.43,0.47
138.229,0.16,-0.05,-0.50,0.53
138.239,-0.03,-0.16,-0.58,0.60
138.249,-0.17,-0.19,-0.43,0.49
138.259,-0.23,-0.14,-0.39,0.47
138.269,-0.28,-0.12,-0.37,0.48
138.279,-0.31,-0.15,-0.21,0.41
138.289,-0.39,-0.23,0.05,0.46
138.299,-0.48,-0.36,0.11,0.61
138.309,-0.57,-0.39,0.02,0.69
138.319,-0.58,-0.35,0.05,0.68
138.328,-0.53,-0.34,-0.02,0.63
138.339,-0.43,-0.46,0.08,0.63
138.348,-0.35,-0.55,0.19,0.68
138.359,-0.31,-0.57,0.12,0.66
138.368,-0.24,-0.53,-0.04,0.59
138.378,-0.24,-0.51,-0.03,0.57
138.388,-0.18,-0.54,0.08,0.58
138.398,-0.18,-0.58,0.27,0.67
138.408,-0.23,-0.64,0.29,0.74
138.418,-0.15,-0.58,0.17,0.63
138.428,-0.03,-0.37,-0.10,0.38
138.438,0.05,-0.44,-0.12,0.46
138.448,0.18,-0.55,0.02,0.58
138.458,0.27,-0.56,-0.00,0.62
138.468,0.27,-0.49,-0.10,0.57
138.478,0.31,-0.34,-0.36,0.59
138.488,0.36,-0.24,-0.33,0.54
138.498,0.48,-0.18,-0.27,0.58
138.508,0.52,-0.28,-0.21,0.63
138.518,0.42,-0.41,-0.26,0.64
138.527,0.29,-0.42,-0.38,0.63
138.538,0.20,-0.27,-0.34,0.48
138.547,0.19,-0.13,-0.50,0.55
138.558,0.17,0.01,-0.62,0.64
138.567,0.21,0.14,-0.80,0.84
138.577,0.26,0.10,-1.12,1.15
138.587,0.17,-0.10,-1.03,1.05
138.597,0.04,-0.11,-0.33,0.34
138.607,-0.14,-0.03,0.39,0.41
138.617,-0.38,-0.07,0.50,0.63
138.627,-0.48,-0.02,0.09,0.49
138.637,-0.52,-0.13,-0.15,0.55
138.647,-0.44,-0.22,-0.35,0.60
138.657,-0.41,-0.37,-0.23,0.60
138.667,-0.31,-0.29,-0.04,0.42
138.677,-0.20,-0.13,0.05,0.25
138.687,-0.18,-0.06,-0.04,0.19
138.697,-0.22,-0.10,-0.08,0.26
138.707,-0.19,-0.11,-0.01,0.21
138.717,-0.24,-0.18,0.06,0.31
138.726,-0.23,-0.20,0.04,0.31
138.736,-0.23,-0.24,0.22,0.40
138.746,-0.17,-0.27,0.27,0.42
138.757,-0.13,-0.26,0.27,0.40
138.766,-0.14,-0.23,0.38,0.46
138.776,-0.17,-0.21,0.39,0.48
138.786,-0.22,-0.34,0.32,0.51
138.796,-0.26,-0.51,0.35,0.67
138.806,-0.27,-0.62,0.47,0.82
138.816,-0.18,-0.51,0.72,0.89
138.826,-0.15,-0.23,1.10,1.14
138.836,-0.12,-0.18,0.73,0.77
138.846,-0.06,-0.17,0.06,0.19
138.856,0.18,-0.03,-0.40,0.44
138.866,0.44,0.11,-0.96,1.06
138.876,0.57,0.17,-1.05,1.21
138.886,0.59,0.27,-0.49,0.82
138.896,0.49,0.38,0.03,0.62
138.906,0.27,0.33,-0.02,0.42
138.916,0.08,0.27,-0.30,0.41
138.926,-0.09,0.28,-0.30,0.42
138.936,-0.19,0.22,-0.45,0.53
138.945,-0.23,0.03,-0.57,0.62
138.955,-0.15,-0.03,-0.47,0.50
138.965,-0.07,0.07,-0.31,0.33
138.975,-0.08,0.07,-0.20,0.23
138.985,-0.18,0.05,-0.22,0.29
138.995,-0.25,0.07,-0.17,0.31
139.005,-0.28,-0.01,-0.13,0.31
139.015,-0.32,-0.14,-0.21,0.40
139.025,-0.35,-0.15,-0.09,0.39
139.035,-0.38,-0.06,-0.03,0.38
139.045,-0.40,-0.04,0.17,0.44
139.055,-0.33,-0.08,0.23,0.41
139.065,-0.28,-0.08,0.18,0.34
139.075,-0.34,-0.10,0.26,0.44
139.085,-0.38,-0.10,0.40,0.56
139.095,-0.38,-0.07,0.37,0.53
139.105,-0.37,-0.04,0.24,0.44
139.115,-0.26,-0.02,0.09,0.28
139.124,-0.17,0.01,-0.02,0.18
139.134,-0.14,0.01,-0.02,0.14
139.144,-0.13,-0.01,0.07,0.15
139.154,-0.10,-0.01,0.23,0.25
139.164,-0.10,0.05,0.18,0.21
139.174,-0.10,0.08,0.27,0.30
139.184,-0.02,0.09,0.31,0.32
139.194,-0.00,0.03,0.26,0.26
139.204,0.09,0.01,0.09,0.12
139.214,0.13,0.03,0.06,0.14
139.224,0.21,0.07,0.01,0.22
139.234,0.27,0.12,-0.04,0.30
139.244,0.27,0.13,0.04,0.30
139.254,0.29,0.13,0.07,0.33
139.264,0.29,0.11,0.15,0.34
139.274,0.30,0.16,0.01,0.34
139.284,0.28,0.08,0.02,0.29
139.294,0.28,0.03,0.25,0.38
139.304,0.24,0.01,0.18,0.30
139.314,0.24,0.05,0.13,0.28
139.323,0.29,0.17,0.12,0.35
139.333,0.33,0.28,0.11,0.45
139.343,0.37,0.33,-0.03,0.50
139.353,0.43,0.36,-0.15,0.58
139.363,0.42,0.37,-0.31,0.64
139.373,0.33,0.39,-0.25,0.57
139.383,0.31,0.53,-0.15,0.63
139.393,0.21,0.54,-0.28,0.64
139.403,0.17,0.54,-0.40,0.69
139.413,0.16,0.52,-0.56,0.78
139.423,0.11,0.49,-0.66,0.83
139.433,0.05,0.45,-0.49,0.67
139.443,-0.10,0.40,-0.08,0.42
139.453,-0.22,0.36,0.08,0.43
139.463,-0.36,0.28,-0.01,0.46
139.473,-0.45,0.21,-0.01,0.50
139.483,-0.50,0.09,0.11,0.52
139.493,-0.56,-0.08,0.21,0.60
139.503,-0.61,-0.20,0.31,0.71
139.513,-0.61,-0.18,0.39,0.75
139.522,-0.55,-0.15,0.33,0.66
139.532,-0.46,-0.04,0.21,0.51
139.542,-0.39,-0.00,-0.02,0.39
139.552,-0.32,-0.03,-0.14,0.35
139.562,-0.24,-0.04,-0.08,0.26
139.572,-0.24,-0.05,0.19,0.31
139.582,-0.28,-0.06,0.48,0.55
139.592,-0.30,-0.07,0.66,0.73
139.602,-0.37,-0.11,0.69,0.79
139.612,-0.35,-0.21,0.71,0.82
139.622,-0.33,-0.30,0.72,0.85
139.632,-0.33,-0.37,0.80,0.94
139.642,-0.30,-0.33,0.75,0.87
139.652,-0.22,-0.25,0.74,0.81
139.662,-0.07,-0.20,0.79,0.82
139.672,0.13,-0.09,0.66,0.68
139.681,0.29,0.05,0.22,0.37
139.692,0.47,0.29,-0.26,0.61
139.701,0.67,0.49,-0.68,1.07
139.712,0.90,0.61,-0.99,1.47
139.721,1.06,0.65,-0.64,1.40
139.732,0.99,0.69,-0.13,1.21
139.741,0.80,0.64,0.06,1.03
139.751,0.64,0.55,0.02,0.85
139.761,0.44,0.41,0.06,0.60
139.771,0.34,0.33,0.15,0.49
139.781,0.22,0.21,0.23,0.38
139.791,0.20,0.24,0.21,0.37
139.801,0.29,0.33,0.03,0.44
139.811,0.33,0.36,-0.01,0.49
139.821,0.38,0.40,-0.14,0.57
139.831,0.39,0.49,-0.07,0.63
139.841,0.40,0.48,-0.11,0.63
139.851,0.34,0.44,-0.16,0.58
139.861,0.34,0.43,-0.12,0.56
139.871,0.34,0.40,-0.10,0.54
139.881,0.30,0.38,-0.21,0.53
139.891,0.26,0.37,-0.41,0.61
139.901,0.19,0.34,-0.32,0.50
139.910,0.14,0.30,-0.20,0.39
139.920,0.05,0.25,-0.04,0.26
139.930,-0.08,0.16,0.00,0.18
139.940,-0.16,0.12,0.01,0.21
139.950,-0.17,0.04,-0.10,0.21
139.960,-0.21,-0.03,-0.17,0.27
139.970,-0.25,-0.13,-0.09,0.30
139.980,-0.27,-0.16,-0.15,0.35
139.990,-0.33,-0.11,-0.23,0.42
140.000,-0.39,-0.05,-0.33,0.51
140.010,-0.44,-0.00,-0.32,0.54
140.020,-0.42,0.07,-0.41,0.59
140.030,-0.47,0.07,-0.41,0.63
140.040,-0.51,0.07,-0.35,0.62
140.050,-0.61,0.12,-0.23,0.66
140.060,-0.73,0.11,-0.11,0.75
140.070,-0.79,0.08,0.06,0.80
140.079,-0.86,0.06,0.32,0.92
140.090,-0.85,-0.02,0.48,0.98
140.099,-0.77,-0.11,0.56,0.96
140.110,-0.70,-0.13,0.58,0.92
140.119,-0.59,-0.07,0.60,0.85
140.129,-0.48,-0.04,0.49,0.68
140.139,-0.30,0.00,0.27,0.40
140.149,-0.17,-0.02,0.11,0.20
140.159,-0.02,-0.01,0.10,0.10
140.169,0.10,-0.06,0.29,0.31
140.179,0.10,-0.11,0.59,0.61
140.189,0.07,-0.18,0.92,0.94
140.199,0.09,-0.21,1.04,1.06
140.209,0.14,-0.23,0.81,0.86
140.219,0.20,-0.22,0.62,0.69
140.229,0.37,-0.19,0.47,0.62
140.239,0.42,-0.21,0.56,0.73
140.249,0.54,-0.18,0.53,0.78
140.259,0.70,0.00,0.37,0.79
140.269,0.87,0.22,0.03,0.90
140.278,1.02,0.43,-0.26,1.13
140.289,1.16,0.58,-0.52,1.39
140.298,1.33,0.71,-0.73,1.67
140.309,1.37,0.82,-0.75,1.76
140.318,1.27,0.90,-0.59,1.67
140.329,1.10,0.91,-0.45,1.49
140.338,0.86,0.81,-0.38,1.24
140.348,0.70,0.77,-0.27,1.08
140.358,0.61,0.71,-0.41,1.02
140.368,0.56,0.63,-0.50,0.98
140.378,0.41,0.53,-0.24,0.71
140.388,0.18,0.42,0.21,0.51
140.398,0.07,0.40,0.13,0.43
140.408,-0.00,0.46,-0.26,0.53
140.418,0.03,0.56,-0.70,0.90
140.428,-0.03,0.57,-0.82,1.00
140.438,-0.05,0.53,-0.82,0.98
140.448,-0.10,0.45,-0.57,0.73
140.458,-0.18,0.40,-0.24,0.50
140.468,-0.27,0.36,0.02,0.46
140.477,-0.40,0.19,0.21,0.49
140.488,-0.60,-0.03,0.39,0.71
140.497,-0.73,-0.20,0.60,0.96
140.507,-0.83,-0.34,0.76,1.18
140.517,-0.88,-0.45,0.87,1.32
140.527,-0.92,-0.52,0.85,1.36
140.537,-0.93,-0.57,0.88,1.40
140.547,-0.84,-0.60,0.74,1.27
140.557,-0.70,-0.57,0.58,1.07
140.567,-0.57,-0.53,0.51,0.93
140.577,-0.47,-0.44,0.48,0.80
140.587,-0.37,-0.30,0.33,0.57
140.597,-0.23,-0.14,0.08,0.28
140.607,-0.14,-0.08,-0.06,0.17
140.617,-0.04,-0.07,-0.16,0.18
140.627,0.01,-0.09,-0.07,0.12
140.637,-0.02,-0.20,0.14,0.25
140.647,-0.05,-0.29,0.45,0.54
140.656,-0.17,-0.30,0.73,0.81
140.667,-0.26,-0.38,0.88,0.99
140.676,-0.31,-0.50,0.96,1.12
140.686,-0.29,-0.58,1.04,1.22
140.696,-0.22,-0.51,1.00,1.15
140.706,-0.08,-0.36,0.71,0.80
140.716,0.10,-0.12,0.11,0.19
140.726,0.34,0.17,-0.44,0.58
140.736,0.59,0.37,-0.89,1.13
140.746,0.89,0.53,-0.86,1.35
140.756,0.98,0.61,-0.34,1.21
140.766,0.85,0.69,0.04,1.10
140.776,0.71,0.69,0.07,0.99
140.789,0.61,0.69,0.05,0.92
140.796,0.47,0.65,0.05,0.80
140.806,0.37,0.61,0.00,0.72
140.816,0.30,0.54,-0.14,0.63
140.830,0.33,0.54,-0.37,0.74
140.836,0.46,0.63,-0.49,0.92
140.846,0.53,0.71,-0.60,1.07
140.855,0.53,0.67,-0.62,1.06
140.865,0.47,0.70,-0.67,1.08
140.875,0.39,0.68,-0.59,0.98
140.885,0.27,0.56,-0.46,0.77
140.895,0.14,0.44,-0.27,0.53
140.905,-0.04,0.30,-0.08,0.31
140.915,-0.15,0.17,-0.08,0.24
140.925,-0.23,0.11,-0.12,0.28
140.935,-0.27,0.09,-0.03,0.29
140.945,-0.32,0.06,0.09,0.33
140.955,-0.33,0.04,0.04,0.33
140.965,-0.35,0.04,0.02,0.35
140.975,-0.34,0.06,0.05,0.35
140.985,-0.31,0.11,0.09,0.35
140.995,-0.29,0.12,-0.18,0.36
141.005,-0.25,0.01,-0.22,0.33
141.015,-0.28,-0.13,-0.02,0.31
141.025,-0.32,-0.20,0.13,0.40
141.035,-0.35,-0.23,0.22,0.47
141.045,-0.38,-0.17,0.18,0.46
141.055,-0.38,-0.09,0.27,0.47
141.065,-0.28,-0.06,0.32,0.43
141.074,-0.14,-0.13,0.30,0.36
141.084,-0.01,-0.13,0.00,0.13
141.094,-0.00,-0.11,-0.07,0.13
141.104,0.08,-0.07,0.07,0.13
141.114,0.09,-0.11,0.19,0.23
141.124,0.11,-0.10,0.14,0.20
141.134,0.10,-0.02,0.34,0.36
141.144,0.11,0.01,0.38,0.40
141.154,0.10,0.02,0.36,0.38
141.164,0.17,-0.01,0.36,0.40
141.174,0.21,0.04,0.19,0.29
141.184,0.27,0.14,0.01,0.30
141.194,0.35,0.27,-0.34,0.55
141.204,0.37,0.38,-0.49,0.73
141.214,0.39,0.51,-0.29,0.70
141.224,0.32,0.47,-0.09,0.58
141.234,0.24,0.45,-0.21,0.55
141.244,0.14,0.50,-0.15,0.54
141.253,0.02,0.41,0.05,0.42
141.264,-0.12,0.27,0.16,0.33
141.273,-0.18,0.16,0.16,0.29
141.283,-0.19,0.19,-0.00,0.26
141.293,-0.23,0.21,0.05,0.32
141.303,-0.30,0.14,0.21,0.39
141.313,-0.31,-0.01,0.34,0.46
141.323,-0.35,-0.07,0.25,0.44
141.333,-0.41,-0.08,0.27,0.50
141.343,-0.42,-0.12,0.33,0.55
141.353,-0.42,-0.21,0.62,0.78
141.363,-0.37,-0.28,0.86,0.98
141.373,-0.21,-0.06,0.47,0.52
141.383,-0.15,0.11,-0.14,0.23
141.393,0.07,0.16,-0.45,0.49
141.403,0.23,0.09,-0.81,0.85
141.413,0.29,-0.10,-0.57,0.65
141.423,0.32,-0.04,0.27,0.42
141.433,0.26,0.15,0.53,0.60
141.443,0.10,0.01,0.42,0.44
141.452,0.08,0.01,0.43,0.44
141.462,0.05,-0.03,0.22,0.23
141.472,0.12,-0.14,-0.06,0.19
141.482,0.18,-0.13,-0.25,0.34
141.492,0.29,-0.06,-0.25,0.38
141.502,0.39,-0.01,0.07,0.40
141.512,0.36,0.10,0.30,0.49
141.522,0.31,0.17,0.35,0.50
141.532,0.26,0.20,0.06,0.33
141.542,0.30,0.29,-0.30,0.52
141.552,0.28,0.29,-0.25,0.47
141.562,0.31,0.30,-0.17,0.46
141.572,0.23,0.43,-0.14,0.51
141.582,0.26,0.60,-0.30,0.72
141.592,0.20,0.60,-0.29,0.70
141.602,0.19,0.50,-0.18,0.56
141.611,0.09,0.43,0.01,0.44
141.622,-0.02,0.41,-0.07,0.42
141.631,-0.17,0.27,-0.16,0.36
141.642,-0.11,0.23,-0.25,0.35
141.652,-0.12,0.17,0.09,0.23
141.662,-0.18,0.08,0.33,0.38
141.671,-0.24,-0.01,0.40,0.47
141.681,-0.25,-0.10,0.23,0.35
141.691,-0.24,-0.12,0.07,0.27
141.701,-0.13,-0.08,0.08,0.17
141.711,-0.08,0.03,-0.11,0.14
141.721,-0.05,0.01,-0.11,0.12
141.731,0.07,0.16,-0.29,0.34
141.741,0.14,0.26,-0.41,0.50
141.751,0.10,0.19,-0.17,0.27
141.761,0.07,0.09,-0.01,0.12
